ticket_id,user_id,issue_category,priority,resolution_time_hours,satisfaction_score
5255,5255,Technical,Medium,1,5
5256,5256,Bug,High,22.6,4.9
5257,5257,Technical,High,57.3,3
5258,5258,Technical,Medium,4.4,5
5259,5259,Bug,Low,1.4,5
5260,5260,Feature Request,High,1,4.2
5261,5261,Feature Request,Medium,3.3,5
5262,5262,Feature Request,Medium,11,5
5263,5263,Billing,Low,29.7,4.5
5264,5264,Technical,Low,4.7,5
5265,5265,Billing,High,27.2,4
5266,5266,Technical,High,5.5,5
5267,5267,Technical,Low,8.3,5
5268,5268,Billing,Low,33.7,4.2
5269,5269,Bug,Medium,28,4.2
5270,5270,Technical,High,12.8,5
5271,5271,Feature Request,Medium,15.2,5
5272,5272,Billing,Low,7.3,4
5273,5273,Technical,Medium,22.9,4.4
5274,5274,Billing,Low,4.1,5
5275,5275,Billing,High,16.6,4.8
5276,5276,Billing,High,27.6,3.7
5277,5277,Billing,Low,9.1,5
5278,5278,Bug,High,13.8,4.2
5279,5279,Billing,High,5.4,5
5280,5280,Bug,Low,13,5
5281,5281,Bug,Low,20.7,4
5282,5282,Bug,Low,26.1,3.6
5283,5283,Technical,Medium,10.5,4.5
5284,5284,Feature Request,High,35.6,3.1
5285,5285,Technical,High,1.3,5
5286,5286,Billing,Low,6.4,5
5287,5287,Bug,Low,17,4.5
5288,5288,Bug,Medium,8.7,4.6
5289,5289,Feature Request,Medium,9.2,4.9
5290,5290,Billing,Medium,8.5,5
5291,5291,Technical,Low,35.5,2.7
5292,5292,Technical,High,44.7,3
5293,5293,Bug,High,12.8,4.8
5294,5294,Technical,Low,7.1,5
5295,5295,Technical,Medium,4.6,5
5296,5296,Feature Request,Low,16.8,4.2
5297,5297,Feature Request,Medium,5.4,5
5298,5298,Bug,High,16.4,5
5299,5299,Bug,High,37.5,2.4
5300,5300,Bug,Low,18.5,4.2
5301,5301,Billing,High,21.6,4.3
5302,5302,Billing,High,25.4,2.9
5303,5303,Feature Request,Low,4.7,5
5304,5304,Technical,High,36.1,3.5
5305,5305,Billing,High,33.3,2.8
5306,5306,Bug,Medium,6.7,5
5307,5307,Billing,High,8.9,5
5308,5308,Technical,High,7.5,5
5309,5309,Bug,Medium,14.7,4.9
5310,5310,Billing,High,5.4,5
5311,5311,Feature Request,Medium,8.9,4.9
5312,5312,Bug,High,4.8,4.2
5313,5313,Billing,Medium,28.4,3.9
5314,5314,Bug,High,30.7,4.4
5315,5315,Technical,High,17,3.3
5316,5316,Bug,Medium,6.3,4.1
5317,5317,Bug,High,8.4,4.8
5318,5318,Technical,Low,1,4.3
5319,5319,Billing,High,6.6,5
5320,5320,Billing,Medium,26.6,3.1
5321,5321,Technical,High,27.7,4
5322,5322,Bug,Low,6.3,4
5323,5323,Technical,High,1,4.1
5324,5324,Technical,High,5.6,4.8
5325,5325,Bug,High,20.9,4.7
5326,5326,Feature Request,High,4.7,4.9
5327,5327,Bug,Medium,6.6,5
5328,5328,Bug,Low,6.9,5
5329,5329,Feature Request,High,8.2,3.9
5330,5330,Billing,High,1.8,5
5331,5331,Billing,High,6.6,5
5332,5332,Feature Request,High,13.4,4.2
5333,5333,Technical,Medium,40.4,3.8
5334,5334,Feature Request,Low,11.7,4.9
5335,5335,Technical,Medium,22.1,4.8
5336,5336,Bug,Low,7,5
5337,5337,Feature Request,Medium,16.5,4.2
5338,5338,Technical,Low,34.3,3.7
5339,5339,Billing,Low,4.6,4.3
5340,5340,Feature Request,Medium,1,5
5341,5341,Feature Request,Low,2.7,4.1
5342,5342,Bug,Low,6.9,3.9
5343,5343,Feature Request,Low,34.6,4
5344,5344,Feature Request,High,10,4.8
5345,5345,Billing,High,12.4,5
5346,5346,Billing,High,15.9,4.6
5347,5347,Technical,Low,17.7,4.8
5348,5348,Technical,High,13.4,4.4
5349,5349,Billing,Medium,16.5,4.5
5350,5350,Feature Request,Low,16.6,4.9
5351,5351,Billing,High,15,4
5352,5352,Billing,Medium,1,5
5353,5353,Bug,High,1,5
5354,5354,Technical,Medium,3.9,5
5355,5355,Feature Request,Medium,11.6,5
5356,5356,Bug,Low,44.3,3.5
5357,5357,Bug,Medium,13.3,4.6
5358,5358,Bug,High,2.8,5
5359,5359,Feature Request,High,20.7,4.2
5360,5360,Feature Request,Medium,7.9,4.6
5361,5361,Billing,High,12,4.7
5362,5362,Technical,Low,1.1,5
5363,5363,Bug,Medium,15.2,4.7
5364,5364,Feature Request,High,19.2,3.3
5365,5365,Feature Request,Low,7.6,3.9
5366,5366,Feature Request,Medium,50.5,2.6
5367,5367,Feature Request,Medium,15.1,4.2
5368,5368,Feature Request,Low,19.5,3.1
5369,5369,Bug,Low,1.1,5
5370,5370,Technical,Medium,1.7,4.5
5371,5371,Bug,Medium,12.9,3.4
5372,5372,Bug,Low,1,5
5373,5373,Technical,Low,3.2,3.9
5374,5374,Technical,Low,11.1,4.7
5375,5375,Billing,Medium,8.9,3.9
5376,5376,Bug,Low,26.9,2.9
5377,5377,Billing,Medium,9.1,4.9
5378,5378,Billing,High,1,4.6
5379,5379,Billing,Medium,1,5
5380,5380,Technical,High,1.9,5
5381,5381,Feature Request,High,24.6,3.8
5382,5382,Bug,Low,3.8,5
5383,5383,Bug,Low,7.8,4.6
5384,5384,Feature Request,High,3.5,5
5385,5385,Technical,High,36.5,3.3
5386,5386,Bug,High,3.2,3.9
5387,5387,Billing,Medium,10,5
5388,5388,Billing,High,12.4,3.7
5389,5389,Billing,Low,3.8,4.7
5390,5390,Bug,Low,21.5,4.1
5391,5391,Billing,Low,6.5,5
5392,5392,Technical,Low,16.1,4.4
5393,5393,Technical,Medium,22.8,4.3
5394,5394,Bug,Medium,7.1,5
5395,5395,Bug,Medium,1.7,5
5396,5396,Billing,Medium,4,5
5397,5397,Bug,High,26.1,4.3
5398,5398,Feature Request,High,5.6,5
5399,5399,Technical,Low,15.3,4.9
5400,5400,Technical,High,4.2,5
5401,5401,Technical,High,1,5
5402,5402,Feature Request,Medium,23.1,4.3
5403,5403,Billing,High,52.8,3.2
5404,5404,Feature Request,Medium,37.2,2.6
5405,5405,Bug,Medium,78.8,1.6
5406,5406,Feature Request,Low,44.4,2.9
5407,5407,Billing,Medium,20.3,3.6
5408,5408,Technical,High,7.2,5
5409,5409,Feature Request,High,1,5
5410,5410,Billing,Low,6,5
5411,5411,Bug,Low,2.1,5
5412,5412,Feature Request,Medium,1,5
5413,5413,Billing,Low,21.3,3.6
5414,5414,Technical,Medium,5.3,5
5415,5415,Billing,Medium,2.3,4.5
5416,5416,Technical,Low,5.3,4.9
5417,5417,Feature Request,High,1,5
5418,5418,Feature Request,Medium,8.6,4.7
5419,5419,Billing,Low,3.5,4.9
5420,5420,Bug,Medium,1,5
5421,5421,Feature Request,Medium,3.8,5
5422,5422,Feature Request,Medium,21.8,4.4
5423,5423,Billing,High,1.2,5
5424,5424,Billing,Medium,1.2,4.9
5425,5425,Bug,Low,1.3,5
5426,5426,Feature Request,Medium,5.1,5
5427,5427,Bug,High,3.6,5
5428,5428,Technical,Medium,35.2,4
5429,5429,Feature Request,Medium,21.3,4.5
5430,5430,Feature Request,Low,4.7,5
5431,5431,Feature Request,Low,15.9,4.8
5432,5432,Technical,High,1.6,5
5433,5433,Billing,Low,2.5,5
5434,5434,Feature Request,High,18.5,5
5435,5435,Feature Request,Medium,15.3,5
5436,5436,Technical,Medium,9.1,4.6
5437,5437,Bug,Low,4,5
5438,5438,Technical,Low,2.5,5
5439,5439,Feature Request,Medium,15.4,4.4
5440,5440,Billing,High,1,5
5441,5441,Billing,High,1,4.7
5442,5442,Bug,Medium,9.1,4.8
5443,5443,Feature Request,Low,1,4.8
5444,5444,Technical,Medium,20.8,4.2
5445,5445,Billing,Medium,3.8,5
5446,5446,Feature Request,Medium,47,2.7
5447,5447,Technical,High,2.2,5
5448,5448,Technical,Medium,1,5
5449,5449,Feature Request,Low,10.4,4.9
5450,5450,Bug,High,14.4,3.6
5451,5451,Feature Request,Low,4.4,5
5452,5452,Bug,Low,22.5,4.4
5453,5453,Bug,Medium,12.3,4.8
5454,5454,Feature Request,High,1,5
5455,5455,Technical,High,4.2,4.1
5456,5456,Billing,High,7.4,5
5457,5457,Bug,Low,35.2,2.3
5458,5458,Technical,High,22,4.6
5459,5459,Billing,High,34.6,3.4
5460,5460,Billing,Medium,9.1,5
5461,5461,Feature Request,Medium,8.4,5
5462,5462,Billing,High,2.7,5
5463,5463,Technical,Low,1,5
5464,5464,Feature Request,High,8.9,3.6
5465,5465,Feature Request,High,2.4,5
5466,5466,Billing,Low,3.4,4.9
5467,5467,Technical,Low,6,5
5468,5468,Technical,Medium,40.9,3.4
5469,5469,Technical,Medium,1,5
5470,5470,Technical,Medium,1.1,5
5471,5471,Billing,High,1.2,5
5472,5472,Technical,Medium,13.4,5
5473,5473,Billing,Medium,2.2,5
5474,5474,Bug,High,8.2,5
5475,5475,Feature Request,Medium,13.3,4.5
5476,5476,Bug,Medium,2.8,4.9
5477,5477,Feature Request,Medium,14.1,4.5
5478,5478,Feature Request,Medium,1.3,4.5
5479,5479,Technical,High,11.9,5
5480,5480,Technical,Medium,105.8,1
5481,5481,Feature Request,Medium,7.9,5
5482,5482,Technical,Medium,1,5
5483,5483,Feature Request,High,12.8,5
5484,5484,Feature Request,High,1,5
5485,5485,Bug,High,4.2,5
5486,5486,Technical,High,10.1,4.4
5487,5487,Technical,High,12,5
5488,5488,Bug,High,12.1,4.8
5489,5489,Billing,High,4.5,5
5490,5490,Billing,Medium,3.2,5
5491,5491,Bug,Low,14,5
5492,5492,Bug,Low,13.6,4.5
5493,5493,Feature Request,High,2.8,5
5494,5494,Technical,Medium,8.5,5
5495,5495,Bug,Medium,4.4,5
5496,5496,Billing,Low,3,5
5497,5497,Technical,Low,2.9,5
5498,5498,Feature Request,Medium,3.7,4.9
5499,5499,Feature Request,Low,20.7,3.5
5500,5500,Feature Request,Low,6.7,3.9
5501,5501,Billing,Medium,73.1,2
5502,5502,Feature Request,Low,11.1,4.3
5503,5503,Feature Request,Medium,14,4.9
5504,5504,Technical,Medium,11.8,5
5505,5505,Feature Request,Low,3,4.9
5506,5506,Technical,High,6.8,4.7
5507,5507,Bug,Medium,5.1,4.9
5508,5508,Technical,Low,19,4.2
5509,5509,Billing,Medium,8.2,5
5510,5510,Billing,Medium,6.5,5
5511,5511,Feature Request,Medium,2.9,5
5512,5512,Technical,High,10,4.2
5513,5513,Bug,Low,1.3,5
5514,5514,Billing,Low,21.8,3.1
5515,5515,Technical,High,37.1,3.8
5516,5516,Billing,Low,7.1,4.5
5517,5517,Technical,Medium,15.3,4.7
5518,5518,Technical,Low,16.1,5
5519,5519,Bug,Low,17,3.9
5520,5520,Technical,Medium,35.6,3.6
5521,5521,Technical,Low,16.5,3.9
5522,5522,Technical,High,17.2,4.6
5523,5523,Feature Request,High,10.9,3.5
5524,5524,Feature Request,High,15.7,4.6
5525,5525,Bug,High,5,5
5526,5526,Bug,Medium,1,4.2
5527,5527,Feature Request,High,2.4,5
5528,5528,Bug,Medium,5.6,4.8
5529,5529,Bug,High,31.2,4.2
5530,5530,Feature Request,High,1.2,3.9
5531,5531,Feature Request,Medium,1,5
5532,5532,Feature Request,Medium,19,4.7
5533,5533,Billing,High,21.7,4.8
5534,5534,Billing,High,7,5
5535,5535,Bug,High,18.7,5
5536,5536,Billing,Medium,1.3,4.5
5537,5537,Bug,High,4.7,4.9
5538,5538,Feature Request,Medium,29.7,3.8
5539,5539,Technical,Medium,1,5
5540,5540,Technical,Medium,44.4,3.3
5541,5541,Technical,High,1,5
5542,5542,Technical,High,26.1,3.9
5543,5543,Billing,Low,6.9,5
5544,5544,Feature Request,Medium,8.7,5
5545,5545,Technical,High,8.1,5
5546,5546,Billing,Medium,1,5
5547,5547,Bug,High,7.7,5
5548,5548,Feature Request,Low,4.7,5
5549,5549,Technical,Low,12.5,5
5550,5550,Feature Request,Medium,1,4.9
5551,5551,Feature Request,Low,27.2,4.1
5552,5552,Billing,High,21.3,4.3
5553,5553,Bug,High,5.2,5
5554,5554,Bug,High,9.9,4.5
5555,5555,Billing,High,13.8,4.7
5556,5556,Technical,High,34.8,3.6
5557,5557,Billing,Low,6,4.9
5558,5558,Technical,Medium,18.8,5
5559,5559,Bug,Medium,9.1,5
5560,5560,Technical,High,17.4,3.2
5561,5561,Bug,High,8.5,3.6
5562,5562,Bug,Low,5.7,5
5563,5563,Billing,Medium,7.6,4.5
5564,5564,Feature Request,Medium,2.1,5
5565,5565,Billing,High,2.2,5
5566,5566,Technical,Low,1,5
5567,5567,Billing,High,18.9,4.3
5568,5568,Bug,Medium,11.8,5
5569,5569,Billing,High,11.7,5
5570,5570,Technical,High,9.3,4.6
5571,5571,Feature Request,Medium,12.4,4.8
5572,5572,Feature Request,Medium,5.9,4.5
5573,5573,Feature Request,High,61.6,2.1
5574,5574,Technical,Low,4.9,5
5575,5575,Feature Request,Medium,24.7,4.3
5576,5576,Feature Request,Medium,6,4.7
5577,5577,Technical,High,9.7,5
5578,5578,Technical,Low,24.2,4.5
5579,5579,Billing,High,36.9,3.3
5580,5580,Billing,Low,20.6,4.9
5581,5581,Technical,Low,8,4.6
5582,5582,Billing,Low,9.3,5
5583,5583,Feature Request,Low,39.4,2.2
5584,5584,Feature Request,High,1,5
5585,5585,Feature Request,Low,14.1,5
5586,5586,Technical,Low,1.2,5
5587,5587,Billing,High,3,5
5588,5588,Bug,High,2.1,5
5589,5589,Bug,Medium,9.8,4
5590,5590,Bug,Medium,1,5
5591,5591,Bug,Low,8.9,4.8
5592,5592,Technical,Low,1,5
5593,5593,Technical,High,12,3.4
5594,5594,Technical,Medium,5.8,5
5595,5595,Billing,Medium,13.7,3.9
5596,5596,Bug,Medium,10.3,3.9
5597,5597,Bug,Low,14.9,5
5598,5598,Technical,Low,3.4,5
5599,5599,Technical,High,22.2,4.4
5600,5600,Bug,Low,15.4,5
5601,5601,Bug,Medium,19.7,4.2
5602,5602,Feature Request,Low,1,5
5603,5603,Feature Request,Low,10.8,5
5604,5604,Bug,High,5.1,5
5605,5605,Billing,High,21.3,4.3
5606,5606,Technical,High,4.7,4.8
5607,5607,Billing,Medium,38.6,3.2
5608,5608,Billing,Medium,28.2,4.4
5609,5609,Feature Request,Low,2.5,5
5610,5610,Technical,Medium,9.7,4.1
5611,5611,Technical,Medium,45.8,3.1
5612,5612,Billing,Low,12,3.4
5613,5613,Billing,Medium,10.1,4.3
5614,5614,Feature Request,Medium,7.2,5
5615,5615,Billing,Low,12.5,5
5616,5616,Feature Request,Low,6.7,4.8
5617,5617,Technical,Medium,1.8,5
5618,5618,Bug,High,10.1,3.5
5619,5619,Billing,Low,3,5
5620,5620,Technical,High,9,4.5
5621,5621,Feature Request,Low,5.8,5
5622,5622,Billing,High,9.8,4.8
5623,5623,Bug,Medium,13.9,4.9
5624,5624,Bug,Low,7.5,3.8
5625,5625,Bug,Medium,32.7,2.6
5626,5626,Technical,Low,19.9,4.6
5627,5627,Technical,Medium,15.1,5
5628,5628,Bug,High,18,3.8
5629,5629,Bug,Medium,8.2,4.8
5630,5630,Bug,Low,14.8,5
5631,5631,Feature Request,High,11.6,5
5632,5632,Billing,High,16.2,4.9
5633,5633,Bug,Low,3.2,5
5634,5634,Feature Request,Medium,16.4,4.6
5635,5635,Technical,Low,41.9,3
5636,5636,Technical,Medium,10.6,4.4
5637,5637,Technical,Medium,12.3,4.3
5638,5638,Technical,Low,7.7,5
5639,5639,Technical,High,11.4,3.5
5640,5640,Technical,High,4.9,4.8
5641,5641,Bug,Low,4.8,4.6
5642,5642,Feature Request,Low,19.5,3.7
5643,5643,Feature Request,Low,7.1,5
5644,5644,Technical,Low,3.1,5
5645,5645,Bug,Low,24.1,4.2
5646,5646,Billing,Medium,6.7,4.4
5647,5647,Bug,Low,4.1,4.2
5648,5648,Bug,Medium,5.8,4.6
5649,5649,Billing,Medium,2.4,4.2
5650,5650,Billing,Medium,1,5
5651,5651,Feature Request,Medium,16.4,4.9
5652,5652,Billing,High,52,2.9
5653,5653,Bug,Low,26,4
5654,5654,Technical,Low,25.8,4
5655,5655,Feature Request,Low,6.8,5
5656,5656,Bug,Low,18.5,4.8
5657,5657,Bug,High,3.7,4.6
5658,5658,Bug,Medium,4.7,5
5659,5659,Technical,Medium,1,5
5660,5660,Technical,High,12,4.6
5661,5661,Bug,Low,4.2,5
5662,5662,Technical,Medium,26.9,4.4
5663,5663,Feature Request,High,15.3,4.4
5664,5664,Feature Request,Medium,2.5,4.8
5665,5665,Bug,High,1.8,5
5666,5666,Technical,Low,3.6,5
5667,5667,Bug,Medium,18,4.4
5668,5668,Technical,High,3.5,5
5669,5669,Billing,Medium,37.1,3.3
5670,5670,Bug,Medium,40.6,3
5671,5671,Technical,Medium,7.8,3.8
5672,5672,Billing,High,16.4,4.9
5673,5673,Billing,High,15.5,4.8
5674,5674,Technical,Low,1,5
5675,5675,Billing,Medium,19.9,3.1
5676,5676,Feature Request,Low,51,3.3
5677,5677,Billing,Low,1.7,5
5678,5678,Bug,Medium,10.1,5
5679,5679,Technical,Medium,1,5
5680,5680,Feature Request,Low,19.8,3.2
5681,5681,Bug,Low,8.2,5
5682,5682,Feature Request,High,8.9,5
5683,5683,Bug,High,29.7,3.5
5684,5684,Feature Request,Low,16.1,4.9
5685,5685,Billing,Low,39.7,4
5686,5686,Feature Request,High,1,5
5687,5687,Feature Request,Low,33.5,3.7
5688,5688,Feature Request,Low,31.3,3.7
5689,5689,Feature Request,Medium,23.5,4.5
5690,5690,Billing,Low,1,5
5691,5691,Bug,High,4.6,4.9
5692,5692,Technical,High,2,5
5693,5693,Billing,High,10.5,5
5694,5694,Technical,High,22.3,4.4
5695,5695,Billing,Medium,5,4.2
5696,5696,Bug,Low,29.3,4.1
5697,5697,Bug,Low,12.6,5
5698,5698,Bug,High,49.8,2.6
5699,5699,Billing,High,12.1,5
5700,5700,Feature Request,Medium,2.9,4.5
5701,5701,Bug,High,1,5
5702,5702,Feature Request,Medium,23.1,4.6
5703,5703,Feature Request,Low,9.8,4.7
5704,5704,Feature Request,High,1,4.5
5705,5705,Billing,High,1,5
5706,5706,Feature Request,High,1.7,5
5707,5707,Technical,Low,11.4,4.1
5708,5708,Technical,Low,14.6,4.8
5709,5709,Feature Request,High,25.6,3.8
5710,5710,Technical,Low,1,5
5711,5711,Billing,High,6.8,5
5712,5712,Technical,Medium,2.2,5
5713,5713,Billing,Medium,22.5,4.6
5714,5714,Bug,Low,1.6,4.9
5715,5715,Billing,Low,8.8,4.7
5716,5716,Technical,Low,9.9,4.8
5717,5717,Feature Request,High,6.5,5
5718,5718,Bug,High,1,5
5719,5719,Technical,Low,1,5
5720,5720,Feature Request,Low,9.2,5
5721,5721,Technical,Medium,9.5,5
5722,5722,Billing,Medium,38.3,3.2
5723,5723,Bug,High,24.8,3.1
5724,5724,Feature Request,Low,10.3,3.6
5725,5725,Bug,Medium,24.3,3.5
5726,5726,Bug,Low,14.5,4.9
5727,5727,Feature Request,Low,42.4,3
5728,5728,Bug,Low,19.4,4
5729,5729,Bug,High,3.6,5
5730,5730,Technical,High,12,3.6
5731,5731,Feature Request,Medium,29.6,3.8
5732,5732,Feature Request,High,8.9,4.9
5733,5733,Bug,Medium,2.6,5
5734,5734,Bug,Low,15,4.8
5735,5735,Feature Request,Medium,7.4,4.9
5736,5736,Billing,High,14.3,3.9
5737,5737,Billing,High,10.3,5
5738,5738,Billing,High,1,5
5739,5739,Feature Request,High,15.6,4.8
5740,5740,Feature Request,Medium,7,4.5
5741,5741,Billing,High,2.4,4.3
5742,5742,Feature Request,High,28,4.1
5743,5743,Feature Request,High,1,5
5744,5744,Technical,Low,1,5
5745,5745,Feature Request,Low,10.9,4.8
5746,5746,Bug,Low,28.4,3.5
5747,5747,Feature Request,High,3.9,4.9
5748,5748,Technical,High,6.7,3.7
5749,5749,Technical,High,4,4.1
5750,5750,Billing,High,11.8,5
5751,5751,Feature Request,Low,1,5
5752,5752,Feature Request,High,6.6,5
5753,5753,Feature Request,High,8.6,4.7
5754,5754,Feature Request,High,7.9,5
5755,5755,Bug,Low,22.9,4.2
5756,5756,Feature Request,Medium,1.8,4.5
5757,5757,Feature Request,High,5.4,5
5758,5758,Bug,Medium,8.1,4.9
5759,5759,Bug,Medium,2.5,3.9
5760,5760,Bug,High,17.6,4.8
5761,5761,Technical,Medium,4.8,4.2
5762,5762,Billing,Low,4.9,5
5763,5763,Technical,High,4.4,5
5764,5764,Billing,Medium,1,5
5765,5765,Billing,Low,1,5
5766,5766,Billing,Low,8.1,4.6
5767,5767,Technical,Low,7.3,4.5
5768,5768,Technical,Medium,34.4,3.4
5769,5769,Billing,High,30,2.8
5770,5770,Bug,Medium,22.2,4.1
5771,5771,Billing,Medium,1.4,5
5772,5772,Billing,High,5.2,5
5773,5773,Feature Request,Medium,11.4,5
5774,5774,Bug,Medium,23.2,4.2
5775,5775,Bug,Low,12.8,4.9
5776,5776,Bug,High,31.8,4.3
5777,5777,Feature Request,Low,13.1,5
5778,5778,Bug,Medium,1.7,5
5779,5779,Feature Request,Low,15,4.3
5780,5780,Feature Request,High,47.3,3.5
5781,5781,Feature Request,Medium,25.1,3.9
5782,5782,Bug,Medium,10.1,5
5783,5783,Bug,Low,15,5
5784,5784,Technical,Medium,1.4,5
5785,5785,Technical,Medium,12.3,4.9
5786,5786,Bug,Medium,5.5,5
5787,5787,Feature Request,Low,10.2,4.5
5788,5788,Technical,Low,1,5
5789,5789,Technical,Low,14.3,4.8
5790,5790,Bug,Medium,5,5
5791,5791,Billing,Medium,11.9,5
5792,5792,Bug,Medium,9,5
5793,5793,Billing,High,17.3,4.4
5794,5794,Technical,High,1,5
5795,5795,Bug,Medium,9.8,5
5796,5796,Bug,High,1.8,5
5797,5797,Technical,Medium,20.6,4
5798,5798,Technical,Medium,14.6,4.1
5799,5799,Feature Request,Low,28.2,4.5
5800,5800,Billing,Medium,1.3,4.9
5801,5801,Technical,High,1,5
5802,5802,Bug,Low,3,4.8
5803,5803,Feature Request,High,5.3,4.8
5804,5804,Billing,Medium,5.9,4.8
5805,5805,Feature Request,Low,29.5,2.9
5806,5806,Bug,High,3.4,5
5807,5807,Technical,Low,5.5,5
5808,5808,Technical,Medium,1,5
5809,5809,Technical,Medium,7.1,4.9
5810,5810,Technical,Medium,2.6,4.5
5811,5811,Technical,Medium,24.6,3
5812,5812,Technical,Low,4.5,4.3
5813,5813,Bug,Low,10.2,3.8
5814,5814,Technical,High,20.1,4.5
5815,5815,Billing,Low,4.7,5
5816,5816,Bug,Low,6,5
5817,5817,Bug,Medium,2.9,5
5818,5818,Technical,Medium,46.2,3.2
5819,5819,Technical,High,17.2,4.6
5820,5820,Technical,Low,1.9,5
5821,5821,Bug,Medium,6.8,5
5822,5822,Bug,Medium,13.6,5
5823,5823,Bug,Low,1.3,5
5824,5824,Feature Request,Low,3.3,5
5825,5825,Feature Request,High,10.9,4.7
5826,5826,Technical,Medium,7.3,5
5827,5827,Bug,Medium,1,5
5828,5828,Feature Request,High,26.6,3.8
5829,5829,Feature Request,High,7.1,4.7
5830,5830,Technical,Low,4.2,4.3
5831,5831,Bug,Medium,6.7,5
5832,5832,Bug,Low,4.6,5
5833,5833,Feature Request,Medium,12.1,5
5834,5834,Bug,Medium,10.7,5
5835,5835,Bug,Low,7.7,4.7
5836,5836,Feature Request,High,6.5,5
5837,5837,Technical,Low,7,4.8
5838,5838,Bug,High,1.3,5
5839,5839,Technical,Low,5.2,3.8
5840,5840,Feature Request,High,1,5
5841,5841,Billing,Low,3.1,5
5842,5842,Technical,Medium,1,5
5843,5843,Bug,Medium,1,4.3
5844,5844,Technical,High,6.5,4.4
5845,5845,Bug,Low,3.2,5
5846,5846,Bug,Low,3.4,5
5847,5847,Billing,Low,1,5
5848,5848,Technical,Medium,1,5
5849,5849,Billing,Low,7.2,4.9
5850,5850,Billing,Low,9.6,5
5851,5851,Technical,Medium,17.1,3.8
5852,5852,Technical,High,19.2,4.4
5853,5853,Technical,Low,5,3.8
5854,5854,Technical,Low,16.2,4.6
5855,5855,Technical,Medium,1,5
5856,5856,Technical,Low,69.6,2.5
5857,5857,Technical,Medium,9.3,5
5858,5858,Technical,Low,1.2,5
5859,5859,Billing,Low,1,5
5860,5860,Billing,Medium,21.3,3.6
5861,5861,Bug,High,8.1,5
5862,5862,Technical,Low,25.4,4.4
5863,5863,Bug,High,54.1,2.4
5864,5864,Technical,Low,9.9,3.8
5865,5865,Feature Request,Medium,23.7,4.2
5866,5866,Feature Request,High,9.4,5
5867,5867,Technical,Medium,6.5,5
5868,5868,Feature Request,High,7.2,5
5869,5869,Technical,Medium,1,5
5870,5870,Feature Request,Low,17.1,3.2
5871,5871,Technical,Medium,2.6,4.8
5872,5872,Billing,Low,7.7,4.8
5873,5873,Technical,Medium,16.9,5
5874,5874,Billing,Medium,1,4.6
5875,5875,Billing,High,40.2,3
5876,5876,Billing,Low,11.6,4.5
5877,5877,Billing,High,1,4.3
5878,5878,Billing,Medium,33.5,3.5
5879,5879,Billing,Medium,27.4,3.8
5880,5880,Billing,Low,5.2,5
5881,5881,Technical,High,4,3.9
5882,5882,Billing,Medium,5.6,4.8
5883,5883,Billing,Low,1.3,4.1
5884,5884,Bug,Low,8.6,4.2
5885,5885,Feature Request,Low,21.8,4.8
5886,5886,Feature Request,High,51.6,3.2
5887,5887,Bug,Medium,9.3,4.9
5888,5888,Billing,High,5.7,4.5
5889,5889,Feature Request,Medium,16.6,4.7
5890,5890,Billing,High,11.8,5
5891,5891,Feature Request,High,2.4,5
5892,5892,Bug,High,5,5
5893,5893,Technical,High,11.2,4.5
5894,5894,Feature Request,Medium,2.2,5
5895,5895,Feature Request,Low,2,5
5896,5896,Bug,High,4.5,4.6
5897,5897,Technical,High,1,5
5898,5898,Feature Request,High,1,5
5899,5899,Technical,High,32.4,3.1
5900,5900,Feature Request,High,30.1,4.1
5901,5901,Technical,Low,16.1,4.9
5902,5902,Technical,High,7.9,5
5903,5903,Bug,Medium,9.1,4.9
5904,5904,Billing,Medium,5.5,5
5905,5905,Feature Request,High,9.2,4
5906,5906,Feature Request,Medium,17.3,4.4
5907,5907,Technical,Low,6.6,3.7
5908,5908,Billing,Low,2.6,4.1
5909,5909,Bug,High,1,5
5910,5910,Bug,Medium,22.8,3.1
5911,5911,Technical,High,16.3,3.2
5912,5912,Feature Request,High,9.6,4.2
5913,5913,Technical,Low,11.7,4.2
5914,5914,Technical,Low,30.5,3.5
5915,5915,Bug,Low,1,4.4
5916,5916,Billing,Low,3.9,4.4
5917,5917,Feature Request,Medium,3.2,5
5918,5918,Technical,Low,8.6,5
5919,5919,Feature Request,Medium,22.2,4.2
5920,5920,Bug,Low,1.8,5
5921,5921,Billing,Low,6.6,5
5922,5922,Technical,Low,30.7,4.3
5923,5923,Technical,Low,1.5,5
5924,5924,Technical,Low,2.9,5
5925,5925,Technical,High,5,5
5926,5926,Technical,Medium,15.1,5
5927,5927,Billing,Low,21.1,3.2
5928,5928,Technical,Low,6,4.8
5929,5929,Feature Request,High,25.2,3.8
5930,5930,Billing,Medium,1.2,4.4
5931,5931,Technical,Medium,1.8,5
5932,5932,Bug,Low,6.7,5
5933,5933,Bug,High,4.3,4.3
5934,5934,Bug,High,10.6,4.5
5935,5935,Bug,Low,1.4,4.9
5936,5936,Feature Request,Medium,6.5,4.8
5937,5937,Technical,Medium,1,4.9
5938,5938,Technical,Medium,17.4,4.7
5939,5939,Feature Request,High,42.1,3.7
5940,5940,Feature Request,High,1,5
5941,5941,Bug,Low,9.1,5
5942,5942,Billing,High,4.3,5
5943,5943,Technical,Medium,53.2,2.4
5944,5944,Feature Request,High,25.1,3.1
5945,5945,Billing,Low,2.2,5
